Models will save to FPN_vgg19_x
Use vgg19_bn encoder
Start training...
----------
0
----------
DLS create!
[0, 0.522412121295929, 0.5183229446411133, 0.9937458038330078, 0.0, 0.17364415526390076, 1.0168383121490479, 0.9946025013923645, 0.9942727088928223, 0.9942727088928223, 0.0, '00:56']
[1, 0.5125460624694824, 0.49611830711364746, 0.991620659828186, 0.025435347110033035, 0.1752534657716751, 1.3577386140823364, 0.952520489692688, 0.9500428438186646, 0.9500428438186646, 0.6832316517829895, '00:54']
[2, 0.5062407851219177, 0.5023764967918396, 0.9928615689277649, 0.01532906573265791, 0.17482402920722961, 1.2579233646392822, 0.965449869632721, 0.9636881947517395, 0.9636881947517395, 0.3097972273826599, '00:54']
[3, 0.5043696761131287, 0.48798564076423645, 0.9874969720840454, 0.0476948618888855, 0.17785298824310303, 1.555585265159607, 0.9235034584999084, 0.9243710041046143, 0.9243710041046143, 1.807925820350647, '00:55']
[4, 0.49680855870246887, 0.49048104882240295, 0.9929132461547852, 0.0337071493268013, 0.17465266585350037, 1.2357984781265259, 0.9446806311607361, 0.9432205557823181, 0.9432205557823181, 0.35810139775276184, '00:55']
[5, 0.49773454666137695, 0.4750940501689911, 0.9893314242362976, 0.060605488717556, 0.1764601469039917, 1.475681185722351, 0.9060853123664856, 0.9051449298858643, 0.9051449298858643, 1.294607162475586, '00:55']
[6, 0.49613475799560547, 0.4769439697265625, 0.9904853105545044, 0.058688096702098846, 0.1757265031337738, 1.4191972017288208, 0.9101952910423279, 0.9081891179084778, 0.9081891179084778, 0.9710995554924011, '00:55']
[7, 0.4974386692047119, 0.4759131073951721, 0.9901385307312012, 0.05748554691672325, 0.17638219892978668, 1.4338229894638062, 0.913297176361084, 0.9119502902030945, 0.9119502902030945, 1.1039583683013916, '00:55']
[8, 0.48722630739212036, 0.49003636837005615, 0.9805259108543396, 0.05314904823899269, 0.1806277185678482, 1.682051181793213, 0.9019007682800293, 0.9103294610977173, 0.9103294610977173, 3.444056510925293, '00:55']
[9, 0.49053245782852173, 0.4829557538032532, 0.9910298585891724, 0.04175425320863724, 0.1754680573940277, 1.3772914409637451, 0.9277575612068176, 0.9244930744171143, 0.9244930744171143, 0.7876231074333191, '00:56']
[10, 0.4874846339225769, 0.48576638102531433, 0.9844176769256592, 0.05342543497681618, 0.17892016470432281, 1.6040421724319458, 0.9108089208602905, 0.9124646782875061, 0.9124646782875061, 2.313016653060913, '00:55']
[11, 0.48343220353126526, 0.500145435333252, 0.9718092679977417, 0.05436963587999344, 0.18561795353889465, 1.7626441717147827, 0.8932157158851624, 0.9125006794929504, 0.9125006794929504, 5.631267547607422, '00:56']
[12, 0.47797322273254395, 0.47234538197517395, 0.9878136515617371, 0.06588838249444962, 0.17705431580543518, 1.5375100374221802, 0.8917475342750549, 0.8914399743080139, 0.8914399743080139, 1.8092490434646606, '00:56']
[13, 0.4753410816192627, 0.45734015107154846, 0.989840567111969, 0.08135883510112762, 0.17610770463943481, 1.4655605554580688, 0.8696474432945251, 0.8710263967514038, 0.8710263967514038, 1.3692656755447388, '00:57']
[14, 0.4750605523586273, 0.45718544721603394, 0.9888356924057007, 0.08322601765394211, 0.17645210027694702, 1.4868035316467285, 0.865336537361145, 0.865091860294342, 0.865091860294342, 1.383394479751587, '00:57']
[15, 0.4780809283256531, 0.45328596234321594, 0.9881990551948547, 0.08921115100383759, 0.17684780061244965, 1.5312161445617676, 0.8516315817832947, 0.8554982542991638, 0.8554982542991638, 1.676088809967041, '00:56']
[16, 0.4742937684059143, 0.4507776200771332, 0.9900875687599182, 0.08897703886032104, 0.17596031725406647, 1.4380764961242676, 0.8604068160057068, 0.8596138954162598, 0.8596138954162598, 1.0767422914505005, '00:57']
[17, 0.4721638560295105, 0.4706138074398041, 0.9822964072227478, 0.07865387201309204, 0.180172398686409, 1.6570042371749878, 0.8640008568763733, 0.8766365051269531, 0.8766365051269531, 2.9108476638793945, '00:57']
[18, 0.4730199873447418, 0.4753052294254303, 0.980863630771637, 0.07546382397413254, 0.18126842379570007, 1.6790717840194702, 0.8675674796104431, 0.8828747272491455, 0.8828747272491455, 3.7774405479431152, '00:56']
[19, 0.4630037546157837, 0.4407469630241394, 0.9921680688858032, 0.09675668179988861, 0.1745963841676712, 1.3277790546417236, 0.8408779501914978, 0.8401932120323181, 0.8401932120323181, 0.6660966277122498, '00:57']
[20, 0.45981529355049133, 0.4387430250644684, 0.991719126701355, 0.1017359271645546, 0.17491088807582855, 1.3596868515014648, 0.8369994759559631, 0.8366137146949768, 0.8366137146949768, 0.8064028024673462, '00:58']
[21, 0.4658849239349365, 0.4477541446685791, 0.9926847815513611, 0.08450521528720856, 0.1742454320192337, 1.2625799179077148, 0.8513997197151184, 0.8549612164497375, 0.8549612164497375, 0.503345787525177, '00:57']
[22, 0.4636857211589813, 0.5113610029220581, 0.9661606550216675, 0.06641662865877151, 0.18871411681175232, 1.8231916427612305, 0.848384439945221, 0.8897002935409546, 0.8897002935409546, 7.135411739349365, '00:57']
[23, 0.4612637460231781, 0.44288551807403564, 0.9899680614471436, 0.09894915670156479, 0.1758345365524292, 1.4349548816680908, 0.8381743431091309, 0.8387125134468079, 0.8387125134468079, 1.1226025819778442, '00:57']
[24, 0.46674999594688416, 0.44702523946762085, 0.9887351393699646, 0.09701195359230042, 0.17666637897491455, 1.5046653747558594, 0.8458149433135986, 0.8479831218719482, 0.8479831218719482, 1.4679967164993286, '00:57']
